id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
11,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-0.671,-0.712,0.38,-0.911,0,0,0,0,0,0,78276,0.546986351774194,0.277887874,0.896146513741936,0.839141181032258,0.221666666666667,0.249333333333333,0.319333333333333,0.399666666666667,1.6956576905,1.38943937,3.96864884657143,4.33556276866667,0.67741935483871,0.8,0.774193548387097,0.806451612903226,0,2,1,1,2,40.4928764202022,38.394164159846,34.4440637691782,32.6441593161585,0.22,0.43,0.45,0.52,0.49,0.51,0.51,0.49,0.43,0.44,0.46,0.48,0.29,0.45,0.46,0.51
12,16,26,5,14,6,12,3,0,1,0,0,0,1,0,-0.567,-0.638,0.046,-0.155,0,0,0,0,0,0,248565,0.753271386290323,0.0124534607,0.153506142129032,0.185135674258065,0.198666666666667,0.199666666666667,0.205333333333333,0.220333333333333,1.79626253653846,0.0622673035,0.679812915142857,0.71740073775,0.580645161290323,0.8,0.774193548387097,0.741935483870968,0,5,2,10,26,40.3573400967808,39.2942035675342,39.0899064106638,34.0834111383983,0.25,0.31,0.32,0.35,1.07,1.09,1,0.82,1.23,1.44,1.43,1.46,0.46,0.5,0.49,0.47
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.804,-0.5,0.322,-0.098,0,0,0,0,0,0,87834,0.422327060967742,0.015476209,0.138235077419355,0.151718725806452,0.216,0.215666666666667,0.229,0.229,1.87030555571429,0.15476209,0.85705748,0.9406561,0.774193548387097,0.9,0.838709677419355,0.838709677419355,1,0,0,0,0,42.0926632079475,39.3473113923996,39.8705622642782,36.2284367757554,0.1,0.57,0.56,0.58,0.95,0.83,0.54,0.81,1.11,1.41,1.55,1.57,0.31,0.64,0.55,0.64
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.615,-0.781,-0.091,0,0,0,0,0,0,185998,0.737011188612903,0.119393505433333,0.0727399108064516,0.0937215051612903,0.105666666666667,0.102333333333333,0.099,0.100666666666667,1.34396157923529,0.325618651181818,0.2254937235,0.290536666,0.451612903225806,0.633333333333333,0.67741935483871,0.67741935483871,3,0,0,0,0,47.0727252732487,46.7629289655692,43.6201699396998,40.0294058396123,0.27,0.48,0.57,0.58,0.56,0.59,0.86,1.11,0.7,0.92,1.02,1.02,0.34,0.51,0.64,0.72
15,3,0,0,0,0,0,0,0,2,0,1,0,0,0,-0.284,-0.375,-0.349,-0.66,0,0,0,0,0,0,421234,0.310007467193548,1.17375067806667,2.01229570354839,1.24183761774194,0.214333333333333,0.253666666666667,0.231666666666667,0.207,0.800852623583333,2.51518002442857,5.1984305675,3.849696615,0.612903225806452,0.533333333333333,0.612903225806452,0.67741935483871,3,0,0,0,0,39.499203865395,38.0530478477578,33.7091261203673,34.4516891464598,0.27,0.54,0.61,0.86,0.88,1.17,1.19,1.19,1.46,1.72,1.72,1.7,0.42,0.7,0.75,0.94
16,10,2,4,1,4,1,2,0,0,0,0,0,0,0,-0.291,-1.166,-1.052,-0.707,0,0,0,0,0,0,496219,0.289257138903226,0.237098405266667,0.0954793211935484,0,0.142333333333333,0.138333333333333,0.135,0.137666666666667,1.28099590085714,1.18549202633333,0.5919717914,0,0.774193548387097,0.8,0.838709677419355,1,1,2,3,2,2,41.9900378301382,40.79118608399,38.6617981191308,35.0622764292386,0.22,0.41,0.49,0.54,0.59,0.61,0.57,0.84,0.57,0.58,0.57,0.63,0.31,0.46,0.51,0.61
17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.901,-0.526,-0.412,-0.865,0,0,0,0,0,0,115172,0.651722551290323,0.381772773133333,0.450637364193548,0.528003897419355,0.305666666666667,0.347,0.376333333333333,0.455333333333333,2.52542488625,1.27257591044444,2.32829304833333,4.092030205,0.741935483870968,0.7,0.806451612903226,0.870967741935484,0,0,0,1,1,40.1649563547313,37.1361636462004,34.6276570966985,29.6610165925288,0.22,0.47,0.49,0.54,0.49,0.73,0.87,0.7,0.53,0.55,0.77,0.94,0.29,0.54,0.59,0.58
18,4,0,2,0,0,0,0,0,1,0,0,0,1,0,-0.816,-0.637,0.118,-0.071,0,0,0,0,0,0,146132,0.669501188129032,0.00582366683333333,0.209107131290323,0.425654471419355,0.214666666666667,0.212333333333333,0.219,0.237666666666667,1.59650283323077,0.04367750125,0.926045867142857,1.64941107675,0.580645161290323,0.866666666666667,0.774193548387097,0.741935483870968,0,0,0,0,0,40.0706166123861,38.6136170684809,37.7729012821965,32.6396353135198,0.26,0.35,0.34,0.36,1.05,1.05,1.02,0.86,0.97,1.21,1.36,1.42,0.46,0.52,0.51,0.48
19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.293,-0.993,-0.587,-0.705,0,0,0,0,0,0,486484,0.70403307283871,0.3614876786,0.210403008774193,0.027755729516129,0.168666666666667,0.162,0.154,0.171333333333333,1.67884809676923,0.9037191965,0.4348328848,0.107553451875,0.580645161290323,0.6,0.516129032258065,0.741935483870968,3,0,0,0,0,39.7267807063331,40.2326205929928,37.0749644553193,34.0298441256533,0.35,0.52,0.59,0.59,0.6,0.61,0.6,0.82,0.69,0.98,1.14,1.35,0.41,0.54,0.59,0.64
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347,-0.839,-0.49,-0.226,0,0,0,0,0,0,68650,0.750460290741935,0.00847408633333333,0,0,0.156666666666667,0.154666666666667,0.158333333333333,0.164,2.3264269013,0.127111295,0,0,0.67741935483871,0.933333333333333,1,1,1,0,0,0,0,36.8664498192179,37.9434780377336,36.8050296865491,33.3961209444714,0.21,0.51,0.53,0.5,1.09,1.06,0.99,1.02,0.6,0.87,1.07,1.27,0.43,0.65,0.64,0.63
21,4,10,2,10,0,0,0,0,1,0,0,0,1,0,-0.308,-1.046,-0.725,-0.394,0,0,0,0,0,0,88500,0.980374847741936,0.0826494553333333,0,0,0.180666666666667,0.176666666666667,0.172333333333333,0.191,3.039162028,0.3099354575,0,0,0.67741935483871,0.733333333333333,1,1,1,0,0,1,10,38.2764519028433,39.1817531364111,37.6626005046308,32.2927319419223,0.31,0.5,0.55,0.52,1.07,1.08,1.07,1.06,0.99,1.36,1.58,1.62,0.5,0.64,0.68,0.66
22,6,3,0,0,2,2,4,1,0,0,0,0,0,0,-0.849,-0.564,-0.018,-0.797,0,0,0,0,0,0,208391,0.736662903741935,0.276809135733333,0.442270977967742,0.496264112419355,0.247666666666667,0.264333333333333,0.316666666666667,0.394666666666667,1.427284376,0.8304274072,1.713800039625,1.923023435625,0.483870967741935,0.666666666666667,0.741935483870968,0.741935483870968,2,1,2,3,3,39.1925208857752,37.9268817287059,35.8820800080371,30.6551669486982,0.21,0.5,0.72,0.98,0.56,0.57,0.58,0.62,0.62,0.9,1.08,1.09,0.29,0.52,0.69,0.89
23,3,2,1,1,1,1,0,0,1,0,0,0,0,0,-0.516,-0.589,-0.447,-0.287,0,0,0,0,0,0,107746,0.650380616387097,0.0915322676333333,0.0171106183225806,0.000781548580645161,0.177,0.181666666666667,0.186,0.194333333333333,1.55090762369231,0.2745968029,0.176809722666667,0.012114003,0.580645161290323,0.666666666666667,0.903225806451613,0.935483870967742,0,0,0,2,2,40.8970643079164,40.330014154166,39.3575713584281,36.6723741948669,0.3,0.41,0.41,0.43,1.07,0.86,0.58,0.79,0.63,0.9,1.07,1.09,0.5,0.52,0.46,0.52
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.597,-0.629,-0.397,-0.298,0,0,0,0,0,0,136943,0.449802944193548,0,0,0,0.168333333333333,0.174,0.181666666666667,0.194666666666667,1.74298640875,0,0,0,0.741935483870968,1,1,1,0,0,0,0,0,40.0549268137974,39.8224563214793,38.6052944640236,36.2800960284653,0.35,0.44,0.47,0.54,1.12,0.93,0.62,0.86,1.23,1.45,1.41,1.42,0.54,0.56,0.51,0.62
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568,-0.671,0.272,-0.248,0,0,0,0,0,0,91828,1.23483497316129,0.007610161,0.453037358064516,0.886355155709677,0.198666666666667,0.204,0.244333333333333,0.297,3.18999034733333,0.22830483,3.511039525,2.7477009827,0.612903225806452,0.966666666666667,0.870967741935484,0.67741935483871,0,0,0,0,0,38.1037209597478,36.2219319850829,34.9235354293802,31.5077346951736,0.33,0.43,0.39,0.59,1.08,1.06,1.05,1.07,0.9,1.1,1.28,1.14,0.52,0.59,0.55,0.71
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.878,-0.808,-0.893,-0.447,0,0,0,0,0,0,51766,0.0536304682903226,0.0702796227666667,0.00691213877419355,0,0.157666666666667,0.152333333333333,0.148666666666667,0.149333333333333,0.41563612925,0.191671698454545,0.107138151,0,0.870967741935484,0.633333333333333,0.935483870967742,1,1,0,0,0,0,41.1873938322776,42.9034256444106,41.7558913723278,39.9675302689023,0.28,0.33,0.37,0.39,0.53,0.58,0.59,0.87,0.45,0.49,0.5,0.55,0.34,0.39,0.42,0.51
27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.295,-1.112,-0.739,-0.409,0,0,0,0,0,0,62433,0.624442276645161,0.2282243821,0.0409212186451613,0.00948209232258065,0.140333333333333,0.138,0.135333333333333,0.147666666666667,2.15085673066667,0.855841432875,0.3171394445,0.0979816206666667,0.709677419354839,0.733333333333333,0.870967741935484,0.903225806451613,3,0,0,0,0,42.221299141614,41.4443942768008,39.2762614972916,35.0208708508475,0.39,0.63,0.96,1.11,0.61,0.84,1.01,0.99,0.56,0.59,0.83,1.05,0.45,0.68,0.97,1.08
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,-0.907,-0.782,-0.311,0,0,0,0,0,0,105623,0.851827265806452,0.439903476033333,0.0647757231612903,0.0427541144193548,0.134666666666667,0.132,0.130333333333333,0.135333333333333,1.88618894571429,1.19973675281818,0.286863916857143,0.33134438675,0.548387096774194,0.633333333333333,0.774193548387097,0.870967741935484,3,0,0,0,0,41.8397810641596,40.7463252177845,38.2838261223939,34.7386363992675,0.35,0.6,0.68,0.71,0.59,0.6,0.59,0.84,0.59,0.62,0.86,1.07,0.41,0.6,0.66,0.74
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433,-0.635,0.334,-0.399,0,0,0,0,0,0,62485,1.06126029267742,0.202106764,0.341288899032258,0.297557711677419,0.234333333333333,0.207,0.209333333333333,0.237333333333333,2.34993350521429,0.866171845714286,1.51142226714286,1.02492100688889,0.548387096774194,0.766666666666667,0.774193548387097,0.709677419354839,2,0,0,0,0,38.5176970212308,38.616233399583,38.1557193139487,33.8470388729664,0.18,0.32,0.36,0.39,1.09,1.11,1.01,1.01,1,1.32,1.52,1.54,0.41,0.52,0.52,0.55
30,3,2,2,1,1,1,0,0,0,0,0,0,0,0,-0.777,-0.642,-0.357,0.156,0,0,0,0,0,0,88356,0.449848865129032,0,0.00590485264516129,0.126809023548387,0.188,0.188333333333333,0.192333333333333,0.193333333333333,1.07271652453846,0,0.045762608,0.786215946,0.580645161290323,1,0.870967741935484,0.838709677419355,0,1,1,2,2,40.1119317202554,39.1461611923281,38.0458987776942,33.6817341545627,0.35,0.44,0.45,0.65,1.04,1.07,1,0.82,0.86,1.1,1.22,1.08,0.52,0.6,0.59,0.7
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.599,-0.641,0.473,0.392,0,0,0,0,0,0,116106,0.996821477290323,0,0.383322557096774,0.735569272258065,0.180666666666667,0.181333333333333,0.193,0.217666666666667,2.20724755685714,0,1.98049987833333,1.90022062,0.548387096774194,1,0.806451612903226,0.612903225806452,0,0,0,0,0,38.713482445966,37.2002723530132,35.9649955044459,31.7897530081362,0.45,0.53,0.46,0.63,1.09,1.11,1.09,1.12,0.91,1.13,1.32,1.35,0.61,0.67,0.62,0.75
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.855,-0.484,0.118,-0.111,0,0,0,0,0,0,63454,0.481900420225806,0.110743578,0.191066739677419,0.257196289741935,0.239666666666667,0.229333333333333,0.258,0.296666666666667,2.13413043242857,0.55371789,1.184613786,1.328847497,0.774193548387097,0.8,0.838709677419355,0.806451612903226,0,0,0,0,0,40.4454253376037,37.8172465321138,35.8595695935137,33.8011335206286,0.18,0.59,0.57,0.6,0.59,0.62,0.85,1.04,1.19,1.42,1.54,1.51,0.28,0.59,0.64,0.71
33,8,10,1,8,4,2,0,0,2,0,1,0,0,0,0.137,-1.122,-0.869,-0.538,0,0,0,0,0,0,216972,0.476243164354839,0.499888931033333,0.160278108967742,0.00164783096774194,0.130666666666667,0.126,0.122,0.131666666666667,1.23029484125,0.9372917456875,0.4140517815,0.0170275866666667,0.612903225806452,0.466666666666667,0.612903225806452,0.903225806451613,1,0,0,3,10,42.0436416669344,39.2454290411938,37.3730003500454,33.9581767877833,0.3,0.51,0.57,0.6,0.58,0.84,0.99,0.86,0.48,0.52,0.52,0.56,0.37,0.59,0.68,0.67
34,4,6,3,5,1,1,0,0,0,0,0,0,0,0,-0.59,-0.624,-0.364,-0.301,0,0,0,0,0,0,152604,0.581693341774194,0,0.00263929132258065,0.0169670764516129,0.178333333333333,0.183,0.186333333333333,0.194,1.50270779958333,0,0.02045450775,0.175326456666667,0.612903225806452,1,0.870967741935484,0.903225806451613,0,0,0,2,6,41.0159209482085,40.0347215212803,38.9681777111742,35.6713139784579,0.3,0.4,0.41,0.44,1.04,1.04,1,0.8,0.9,1.11,1.24,1.14,0.48,0.56,0.56,0.53
35,2,4,2,4,0,0,0,0,0,0,0,0,0,0,-0.884,-0.537,-0.711,-0.658,0,0,0,0,0,0,184861,0.68879364516129,0.252778612833333,0.254906962354839,0.419325681612903,0.241333333333333,0.258,0.291666666666667,0.351,3.55876716666667,1.08333691214286,1.97552895825,2.599819226,0.806451612903226,0.766666666666667,0.870967741935484,0.838709677419355,2,0,0,2,4,38.8415149446686,37.5385312989445,35.9961406160557,31.5551649536566,0.18,0.49,0.48,0.49,0.54,0.53,0.54,0.56,0.56,0.58,0.82,0.99,0.27,0.5,0.5,0.51
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801,-0.53,-0.195,-0.252,0,0,0,0,0,0,43586,0.376983079677419,0,0,0,0.158,0.163333333333333,0.172666666666667,0.176333333333333,2.337295094,0,0,0,0.838709677419355,1,1,1,1,0,0,0,0,45.4689685738564,41.8993894149652,42.9510138187541,38.8539142382966,0.13,0.48,0.54,0.63,1.08,0.94,0.59,0.86,1.01,1.27,1.43,1.45,0.37,0.6,0.56,0.69
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587,-0.707,-0.311,-0.249,0,0,0,0,0,0,85631,0.373633623451613,0.000551150433333333,0,0,0.141,0.140333333333333,0.142333333333333,0.148666666666667,1.28696025855556,0.0082672565,0,0,0.709677419354839,0.933333333333333,1,1,1,0,0,0,0,40.101821797477,38.580889784247,37.4938443372728,33.8486275894716,0.26,0.46,0.47,0.47,1.04,1.09,0.99,0.81,0.59,0.86,1.02,1.03,0.45,0.62,0.6,0.55
38,17,59,14,58,2,1,0,0,0,0,1,0,0,0,-0.451,-0.662,-0.264,-0.221,0,0,0,0,0,0,411285,0.598553368967742,0,0,8.64061612903226e-05,0.158,0.160666666666667,0.164333333333333,0.17,2.31939430475,0,0,0.002678591,0.741935483870968,1,1,0.967741935483871,1,0,0,9,59,37.6895206687214,39.2899541040668,38.364905711801,36.1979264593679,0.28,0.43,0.45,0.5,1.16,0.92,0.84,1.02,0.89,1.09,1.23,1.13,0.5,0.55,0.55,0.63
39,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.329,-0.691,-0.285,-0.233,0,0,0,0,0,0,84113,0.724044740322581,0,0,0,0.159333333333333,0.162,0.169333333333333,0.178666666666667,4.48907739,0,0,0,0.838709677419355,1,1,1,1,0,0,1,1,37.3063076122634,39.250120598819,38.8031045497769,37.0938444131374,0.23,0.32,0.37,0.41,1.14,0.92,0.61,0.88,0.95,1.16,1.28,1.14,0.46,0.47,0.43,0.53
40,2,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.706,-0.538,-0.039,-0.502,0,0,0,0,0,0,81320,0.706590895580645,0.00276734453333333,0.121886974193548,0.147735428483871,0.218,0.211666666666667,0.226666666666667,0.231333333333333,2.43381308477778,0.041510168,1.25949873333333,0.572474785375,0.709677419354839,0.933333333333333,0.903225806451613,0.741935483870968,1,0,1,0,0,41.9157948142126,39.1556596558264,38.42032923883,35.0096916966809,0.13,0.54,0.54,0.59,0.99,0.87,0.59,0.87,1.1,1.37,1.52,1.57,0.35,0.63,0.55,0.66
41,4,3,1,2,2,1,0,0,1,0,0,0,0,0,-0.203,-0.89,-0.536,-0.205,0,0,0,0,0,0,260705,0.623990001290323,0.0240747546666667,0,0,0.128666666666667,0.126333333333333,0.126333333333333,0.127333333333333,2.14929889333333,0.144448528,0,0,0.709677419354839,0.833333333333333,1,1,1,0,0,2,3,40.9463877700079,39.8816663915737,38.4839170207444,34.3969887278932,0.21,0.41,0.44,0.42,1.08,1.09,0.96,0.77,0.55,0.56,0.55,0.58,0.43,0.58,0.57,0.5
42,3,0,0,0,0,0,0,0,1,0,2,0,0,0,-0.179,-0.439,-1.004,-0.745,0,0,0,0,0,0,112982,0.436713195483871,0.948244614,1.12747349709677,1.06573541325806,0.213,0.230333333333333,0.221666666666667,0.220333333333333,1.50423434,1.77795865125,2.330111894,2.54136906238462,0.709677419354839,0.466666666666667,0.516129032258065,0.580645161290323,3,0,0,0,0,40.8846691248935,38.3082256979564,34.5680536523901,34.1269735108167,0.19,0.46,0.51,0.73,0.6,0.64,0.92,1.18,1.1,1.39,1.67,1.8,0.29,0.5,0.62,0.84
43,3,0,0,0,0,0,0,0,1,0,2,0,0,0,-0.261,-0.805,-1.09,-0.537,0,0,0,0,0,0,1013518,0.524768798451613,0.725451208233334,0.658830635387097,0.562177306483871,0.155,0.153666666666667,0.150333333333333,0.162666666666667,0.956931338352941,1.67411817284615,1.571057669,1.0892185313125,0.451612903225806,0.566666666666667,0.580645161290323,0.483870967741935,3,0,0,0,0,41.1641510920338,39.2664456249229,35.8746472020317,34.4968637550453,0.28,0.48,0.52,0.6,0.57,0.59,0.59,0.86,0.61,0.88,1.11,1.33,0.35,0.51,0.53,0.67
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.628,-0.603,-0.26,-0.164,0,0,0,0,0,0,121762,0.398809711064516,0.0039414834,0.0174550159677419,0.0410385570967742,0.139666666666667,0.144333333333333,0.148666666666667,0.155333333333333,1.03025842025,0.039414834,0.0901842491666667,0.254439054,0.612903225806452,0.9,0.806451612903226,0.838709677419355,0,0,0,0,0,38.5245036772636,39.2039410297229,38.8841966835287,34.9342057335677,0.35,0.42,0.42,0.43,1.13,1.06,0.96,0.82,0.56,0.78,0.92,0.94,0.54,0.58,0.56,0.53
45,3,1,1,1,1,0,0,0,0,0,0,0,1,0,-0.778,-0.969,-0.781,-0.377,0,0,0,0,0,0,61731,0.0789096502258065,0.0396040535,0.000868397870967742,0,0.130666666666667,0.127333333333333,0.126,0.127333333333333,0.305774894625,0.09901013375,0.0067300835,0,0.741935483870968,0.6,0.870967741935484,1,1,0,0,1,1,43.9067704128953,42.123351748594,40.430230716669,37.2136680142507,0.35,0.58,0.64,0.91,0.57,0.83,0.96,0.8,0.47,0.47,0.46,0.49,0.4,0.64,0.72,0.88
46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.787,-0.623,-0.254,0.077,0,0,0,0,0,0,155543,0.917026200322581,0,0.103182792258065,0.396723723870968,0.211,0.208333333333333,0.225666666666667,0.253333333333333,4.06111603,0,0.79966664,3.07460886,0.774193548387097,1,0.870967741935484,0.870967741935484,0,0,0,0,0,40.127143716585,38.4517332682442,36.6367804720139,32.5993290415525,0.27,0.39,0.38,0.39,0.62,0.87,1.06,1.09,0.63,0.95,1.14,1.18,0.36,0.51,0.55,0.57
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.798,-0.453,0.487,-0.596,0,0,0,0,0,0,103468,0.281395781290323,0.439582482666667,0.997621547096774,0.798750243870968,0.277333333333333,0.301666666666667,0.318666666666667,0.364333333333333,1.744653844,2.19791241333333,4.41803828,2.75125084,0.838709677419355,0.8,0.774193548387097,0.709677419354839,0,0,0,0,0,40.1985375256931,37.2278039481347,34.9377308799341,31.2573699695914,0.21,0.48,0.5,0.55,0.46,0.47,0.46,0.45,0.32,0.34,0.36,0.42,0.27,0.47,0.49,0.53
